STATE,DISTRICT,month,value
ARUNACHAL PRADESH,ANJAW (LOHIT),10,167.1
ARUNACHAL PRADESH,LOWER DIBANG,10,167.2
ARUNACHAL PRADESH,CHANGLANG,10,275
ARUNACHAL PRADESH,PAPUM PARE,10,214.7
ARUNACHAL PRADESH,LOW SUBANSIRI,10,78.5
ARUNACHAL PRADESH,UPPER SIANG,10,264.9
ARUNACHAL PRADESH,WEST SIANG,10,126.8
ARUNACHAL PRADESH,DIBANG VALLEY,10,167.2
ARUNACHAL PRADESH,WEST KAMENG,10,233.9
ARUNACHAL PRADESH,EAST KAMENG,10,138.2
ARUNACHAL PRADESH,TAWANG(W KAME,10,233.9
ARUNACHAL PRADESH,KURUNG KUMEY,10,92.3
ASSAM,CACHAR,10,182.4
ASSAM,DARRANG,10,95.4
ASSAM,GOALPARA,10,157.7
ASSAM,KAMRUP,10,106.6
ASSAM,LAKHIMPUR,10,140.3
ASSAM,NORTH CACHAR,10,196.4
ASSAM,NAGAON,10,120
ASSAM,SIVASAGAR,10,96.3
ASSAM,BARPETA,10,142.1
ASSAM,DHUBRI,10,155.1
ASSAM,DIBRUGARH,10,136.9
ASSAM,JORHAT,10,121.7
ASSAM,KARIMGANJ,10,240.4
ASSAM,KOKRAJHAR,10,159.5
ASSAM,SHONITPUR,10,109.7
ASSAM,GOLAGHAT,10,103.7
ASSAM,TINSUKIA,10,118.7
ASSAM,HAILAKANDI,10,150.6
ASSAM,DHEMAJI(LAKHI,10,140.3
ASSAM,KARBI ANGLONG,10,100.1
ASSAM,UDALGURI(DARA,10,95.4
ASSAM,KAMRUP METROP,10,106.6
ASSAM,CHIRANG(BONGAI,10,168.2
ASSAM,BAKSA BARPETA,10,142.1
ASSAM,BONGAIGAON,10,168.2
ASSAM,MORIGAON,10,119.3
ASSAM,NALBARI,10,110.4
MEGHALAYA,EAST KHASI HI,10,277.9
MEGHALAYA,JAINTIA HILLS,10,517.7
MEGHALAYA,EAST GARO HIL,10,154.1
MEGHALAYA,RI-BHOI,10,125.4
MEGHALAYA,SOUTH GARO HI,10,155.7
MEGHALAYA,W KHASI HILL,10,192.5
MEGHALAYA,WEST GARO HIL,10,155.7
MANIPUR,IMPHAL EAST,10,144
MANIPUR,SENAPATI,10,156
MANIPUR,TAMENGLONG,10,376.1
MANIPUR,CHANDEL,10,254.9
MANIPUR,UKHRUL,10,122.7
MANIPUR,THOUBAL,10,94.6
MANIPUR,BISHNUPUR,10,237
MANIPUR,IMPHAL WEST,10,144.5
MANIPUR,CHURACHANDPUR,10,173.2
MIZORAM,AIZAWL,10,254.5
MIZORAM,CHAMPHAI,10,226.7
MIZORAM,KOLASIB,10,219.8
MIZORAM,LUNGLEI,10,245.4
MIZORAM,CHHIMTUIPUI,10,254.5
MIZORAM,LAWNGTLAI,10,231.5
MIZORAM,MAMIT,10,254.5
MIZORAM,SAIHA,10,214.2
MIZORAM,SERCHHIP,10,167.3
NAGALAND,KOHIMA,10,130.2
NAGALAND,TUENSANG,10,122.5
NAGALAND,MOKOKCHUNG,10,137.3
NAGALAND,DIMAPUR,10,125
NAGALAND,WOKHA,10,127.7
NAGALAND,MON,10,62.1
NAGALAND,ZUNHEBOTO,10,122.5
NAGALAND,PHEK,10,130.2
NAGALAND,KEPHRIE,10,122.5
NAGALAND,LONGLENG,10,122.5
NAGALAND,PEREN,10,130.2
TRIPURA,NORTH TRIPURA,10,173.8
TRIPURA,SOUTH TRIPURA,10,175.1
TRIPURA,WEST TRIPURA,10,174.9
TRIPURA,DHALAI,10,182.8
WEST BENGAL,COOCH BEHAR,10,141.3
WEST BENGAL,DARJEELING,10,118.9
WEST BENGAL,JALPAIGURI,10,159.9
WEST BENGAL,MALDA,10,102.5
WEST BENGAL,SOUTH DINAJPUR,10,112.5
WEST BENGAL,NORTH DINAJPUR,10,90.7
SIKKIM,NORTH SIKKIM,10,265
SIKKIM,EAST SIKKIM,10,154.7
SIKKIM,WEST SIKKIM,10,265
SIKKIM,SOUTH SIKKIM,10,154.7
WEST BENGAL,BANKURA,10,105.2
WEST BENGAL,BIRBHUM,10,105.1
WEST BENGAL,BURDWAN,10,99.8
WEST BENGAL,HOOGHLY,10,102.1
WEST BENGAL,HOWRAH,10,99.1
WEST BENGAL,PURULIA,10,91.5
WEST BENGAL,MURSHIDABAD,10,126.3
WEST BENGAL,NADIA,10,100.2
WEST BENGAL,NORTH 24 PARG,10,130.9
WEST BENGAL,SOUTH 24 PARG,10,218.4
WEST BENGAL,EAST MIDNAPOR,10,196.9
WEST BENGAL,WEST MIDNAPOR,10,106.5
WEST BENGAL,KOLKATA,10,155.3
ORISSA,BALASORE,10,190.1
ORISSA,BOLANGIR,10,69.5
ORISSA,KANDHAMAL/PHU,10,114.6
ORISSA,CUTTACK,10,124.5
ORISSA,DHENKANAL,10,125.5
ORISSA,GANJAM,10,198.4
ORISSA,KALAHANDI,10,72.3
ORISSA,KEONDJHARGARH,10,113.6
ORISSA,KORAPUT,10,147.6
ORISSA,MAYURBHANJ,10,119.1
ORISSA,PURI,10,185.3
ORISSA,SAMBALPUR,10,58.2
ORISSA,SUNDARGARH,10,50.4
ORISSA,BHADRAK,10,159.5
ORISSA,JAJPUR,10,134.6
ORISSA,KENDRAPARA,10,179.9
ORISSA,ANGUL,10,98.1
ORISSA,NAWAPARA,10,60.7
ORISSA,MALKANGIRI,10,116.3
ORISSA,NAWARANGPUR,10,102.6
ORISSA,NAYAGARH,10,152.2
ORISSA,KHURDA,10,167.7
ORISSA,BARGARH,10,51.2
ORISSA,JHARSUGUDA,10,63.8
ORISSA,DEOGARH,10,58.2
ORISSA,RAYAGADA,10,109.4
ORISSA,GAJAPATI,10,141.8
ORISSA,JAGATSINGHAPU,10,145.1
ORISSA,BOUDHGARH,10,114.6
ORISSA,SONEPUR,10,56.9
JHARKHAND,BOKARO,10,77.9
JHARKHAND,DHANBAD,10,99.5
JHARKHAND,DUMKA,10,124.5
JHARKHAND,HAZARIBAG,10,81.8
JHARKHAND,PALAMU,10,46.6
JHARKHAND,RANCHI,10,78.7
JHARKHAND,SAHIBGANJ,10,99.8
JHARKHAND,WEST SINGHBHUM,10,63.5
JHARKHAND,DEOGHAR,10,76.5
JHARKHAND,GIRIDIH,10,80.3
JHARKHAND,GODDA,10,78.7
JHARKHAND,GUMLA,10,68.3
JHARKHAND,LOHARDAGA,10,57.7
JHARKHAND,CHATRA,10,55.7
JHARKHAND,KODERMA,10,86.5
JHARKHAND,PAKUR,10,143.7
JHARKHAND,EAST SINGHBHU,10,68.4
JHARKHAND,GARHWA,10,52.6
JHARKHAND,SERAIKELA-KHA,10,71.8
JHARKHAND,JAMTARA,10,127.6
JHARKHAND,LATEHAR,10,66.6
JHARKHAND,SIMDEGA,10,58.8
JHARKHAND,KHUNTI(RANCHI,10,71.4
JHARKHAND,RAMGARH,10,68.8
BIHAR,BHAGALPUR,10,88.5
BIHAR,EAST CHAMPARAN,10,73.2
BIHAR,DARBHANGA,10,66.7
BIHAR,GAYA,10,53.7
BIHAR,MUNGER,10,71.4
BIHAR,MUZAFFARPUR,10,63.9
BIHAR,WEST CHAMPARAN,10,65.9
BIHAR,PURNEA,10,83.4
BIHAR,GOPALGANJ,10,55.9
BIHAR,MADHUBANI,10,76
BIHAR,AURANGABAD,10,44.3
BIHAR,BEGUSARAI,10,63
BIHAR,BHOJPUR,10,45.1
BIHAR,NALANDA,10,50.7
BIHAR,PATNA,10,55.5
BIHAR,KATIHAR,10,74.2
BIHAR,KHAGARIA,10,82.2
BIHAR,SARAN,10,59.2
BIHAR,MADHEPURA,10,70.6
BIHAR,NAWADA,10,62.4
BIHAR,ROHTAS,10,43
BIHAR,SAMASTIPUR,10,64.4
BIHAR,SITAMARHI,10,71.7
BIHAR,SIWAN,10,43.3
BIHAR,VAISHALI,10,73.3
BIHAR,JAHANABAD,10,39.1
BIHAR,BUXAR,10,53.7
BIHAR,ARARIA,10,84
BIHAR,BANKA,10,84.6
BIHAR,BHABUA,10,42.4
BIHAR,JAMUI,10,70.9
BIHAR,KISHANGANJ,10,80.4
BIHAR,SHEIKHPURA,10,58.1
BIHAR,SUPAUL,10,74.7
BIHAR,LAKHISARAI,10,71.4
BIHAR,SHEOHAR,10,71.7
BIHAR,ARWAL,10,33.3
BIHAR,SAHARSA,10,94.6
UTTAR PRADESH,ALLAHABAD,10,34.6
UTTAR PRADESH,AZAMGARH,10,41.5
UTTAR PRADESH,BAHRAICH,10,51.2
UTTAR PRADESH,BALLIA,10,41.6
UTTAR PRADESH,BANDA,10,36.4
UTTAR PRADESH,BARABANKI,10,50.3
UTTAR PRADESH,BASTI,10,46.5
UTTAR PRADESH,DEORIA,10,53.1
UTTAR PRADESH,FAIZABAD,10,51
UTTAR PRADESH,FARRUKHABAD,10,52.1
UTTAR PRADESH,FATEHPUR,10,39.4
UTTAR PRADESH,GHAZIPUR,10,49.2
UTTAR PRADESH,GONDA,10,59.1
UTTAR PRADESH,GORAKHPUR,10,69.1
UTTAR PRADESH,HARDOI,10,57.6
UTTAR PRADESH,JAUNPUR,10,32.1
UTTAR PRADESH,KANPUR NAGAR,10,54.9
UTTAR PRADESH,KHERI LAKHIMP,10,63.8
UTTAR PRADESH,LUCKNOW,10,47.9
UTTAR PRADESH,MIRZAPUR,10,32.9
UTTAR PRADESH,PRATAPGARH,10,34.3
UTTAR PRADESH,RAE BARELI,10,53.5
UTTAR PRADESH,SITAPUR,10,60.1
UTTAR PRADESH,SULTANPUR,10,45.4
UTTAR PRADESH,UNNAO,10,56.1
UTTAR PRADESH,VARANASI,10,37.5
UTTAR PRADESH,SONBHADRA,10,34.8
UTTAR PRADESH,MAHARAJGANJ,10,72.3
UTTAR PRADESH,MAU,10,46.6
UTTAR PRADESH,SIDDHARTH NGR,10,63.4
UTTAR PRADESH,KUSHINAGAR,10,71.4
UTTAR PRADESH,AMBEDKAR NAGAR,10,40.2
UTTAR PRADESH,KANNAUJ,10,61.4
UTTAR PRADESH,BALRAMPUR,10,72.6
UTTAR PRADESH,KAUSHAMBI,10,36.1
UTTAR PRADESH,SAHUJI MAHARA,10,36.7
UTTAR PRADESH,KANPUR DEHAT,10,44.4
UTTAR PRADESH,CHANDAULI,10,31.8
UTTAR PRADESH,SANT KABIR NGR,10,50.9
UTTAR PRADESH,SANT RAVIDAS,10,31.8
UTTAR PRADESH,SHRAVASTI NGR,10,51.2
UTTAR PRADESH,AGRA,10,28.1
UTTAR PRADESH,ALIGARH,10,39
UTTAR PRADESH,BAREILLY,10,57.9
UTTAR PRADESH,BIJNOR,10,40
UTTAR PRADESH,BADAUN,10,58.8
UTTAR PRADESH,BULANDSHAHAR,10,36.2
UTTAR PRADESH,ETAH,10,41.6
UTTAR PRADESH,ETAWAH,10,45
UTTAR PRADESH,HAMIRPUR,10,33.3
UTTAR PRADESH,JALAUN,10,47.2
UTTAR PRADESH,JHANSI,10,37.2
UTTAR PRADESH,LALITPUR,10,34.1
UTTAR PRADESH,MAINPURI,10,40.1
UTTAR PRADESH,MATHURA,10,23.6
UTTAR PRADESH,MEERUT,10,41.6
UTTAR PRADESH,MORADABAD,10,47.7
UTTAR PRADESH,MUZAFFARNAGAR,10,34.5
UTTAR PRADESH,PILIBHIT,10,73.6
UTTAR PRADESH,RAMPUR,10,34
UTTAR PRADESH,SAHARANPUR,10,34.5
UTTAR PRADESH,SHAHJAHANPUR,10,68.5
UTTAR PRADESH,GHAZIABAD,10,37
UTTAR PRADESH,FIROZABAD,10,35.5
UTTAR PRADESH,MAHOBA,10,24.9
UTTAR PRADESH,MAHAMAYA NAGA,10,31.5
UTTAR PRADESH,AURAIYA,10,50.7
UTTAR PRADESH,BAGPAT,10,21.6
UTTAR PRADESH,JYOTIBA PHULE,10,48.6
UTTAR PRADESH,GAUTAM BUDDHA,10,35.8
UTTAR PRADESH,KANSHIRAM NAG,10,53.4
UTTARANCHAL,ALMORA,10,57.2
UTTARANCHAL,CHAMOLI,10,43.5
UTTARANCHAL,DEHRADUN,10,62.6
UTTARANCHAL,GARHWAL PAURI,10,55.7
UTTARANCHAL,NAINITAL,10,82.2
UTTARANCHAL,PITHORAGARH,10,65.3
UTTARANCHAL,GARHWAL TEHRI,10,48.4
UTTARANCHAL,UTTARKASHI,10,59.6
UTTARANCHAL,HARIDWAR,10,29.7
UTTARANCHAL,CHAMPAWAT,10,77.4
UTTARANCHAL,RUDRAPRAYAG,10,52.6
UTTARANCHAL,UDHAM SINGH N,10,73.5
UTTARANCHAL,BAGESHWAR,10,57.2
HARYANA,AMBALA,10,34.4
HARYANA,GURGAON,10,12.7
HARYANA,HISAR,10,13
HARYANA,JIND,10,15.8
HARYANA,KARNAL,10,26.2
HARYANA,MAHENDRAGARH,10,14.1
HARYANA,ROHTAK,10,13.4
HARYANA,BHIWANI,10,13.4
HARYANA,FARIDABAD,10,18.7
HARYANA,KURUKSHETRA,10,23.5
HARYANA,SIRSA,10,13.4
HARYANA,SONEPAT(RTK),10,20.4
HARYANA,YAMUNANAGAR,10,36
HARYANA,KAITHAL,10,14.2
HARYANA,PANIPAT,10,21.8
HARYANA,REWARI,10,13.2
HARYANA,FATEHABAD,10,12.4
HARYANA,JHAJJAR,10,11
HARYANA,PANCHKULA,10,18.7
HARYANA,MEWAT,10,20.7
HARYANA,PALWAL(FRD),10,20
CHANDIGARH,CHANDIGARH,10,31.8
DELHI,NEW DELHI,10,20.5
DELHI,CENTRAL DELHI,10,20.5
DELHI,EAST DELHI,10,20.5
DELHI,NORTH DELHI,10,20.5
DELHI,NE DELHI,10,20.5
DELHI,SW DELHI,10,20.5
DELHI,NW DELHI,10,20.5
DELHI,SOUTH DELHI,10,20.5
DELHI,WEST DELHI,10,20.5
PUNJAB,AMRITSAR,10,28.7
PUNJAB,BATHINDA,10,19.2
PUNJAB,FEROZEPUR,10,12.3
PUNJAB,GURDASPUR,10,37.2
PUNJAB,HOSHIARPUR,10,31.5
PUNJAB,JALANDHAR,10,21.9
PUNJAB,KAPURTHALA,10,31.4
PUNJAB,LUDHIANA,10,25.7
PUNJAB,PATIALA,10,21.1
PUNJAB,RUPNAGAR,10,19.7
PUNJAB,SANGRUR,10,20.4
PUNJAB,FARIDKOT,10,9.8
PUNJAB,MOGA,10,20.9
PUNJAB,NAWANSHAHR,10,29.6
PUNJAB,FATEHGARH SAH,10,18.9
PUNJAB,MUKTSAR,10,11.2
PUNJAB,MANSA,10,18.2
PUNJAB,BARNALA,10,18.3
PUNJAB,SAS NAGAR(MGA),10,20.2
PUNJAB,TARN TARAN,10,17.8
HIMACHAL,BILASPUR,10,27
HIMACHAL,CHAMBA,10,48.7
HIMACHAL,KANGRA,10,48.1
HIMACHAL,KINNAUR,10,35.4
HIMACHAL,KULLU,10,32
HIMACHAL,LAHUL & SPITI,10,52.2
HIMACHAL,MANDI,10,34.4
HIMACHAL,HAMIRPUR,10,41.1
HIMACHAL,SHIMLA,10,32.6
HIMACHAL,SIRMAUR,10,44
HIMACHAL,SOLAN,10,44.1
HIMACHAL,UNA,10,32.1
JAMMU AND KASHMIR,ANANTNAG,10,39.5
JAMMU AND KASHMIR,BARAMULLA,10,47.6
JAMMU AND KASHMIR,DODA,10,40.9
JAMMU AND KASHMIR,JAMMU,10,31.5
JAMMU AND KASHMIR,KATHUA,10,29
JAMMU AND KASHMIR,LADAKH (LEH),10,7.2
JAMMU AND KASHMIR,UDHAMPUR,10,42.6
JAMMU AND KASHMIR,BADGAM,10,32.8
JAMMU AND KASHMIR,KUPWARA,10,51.1
JAMMU AND KASHMIR,PULWAMA,10,21
JAMMU AND KASHMIR,SRINAGAR,10,31.7
JAMMU AND KASHMIR,KARGIL,10,14.5
JAMMU AND KASHMIR,POONCH,10,27.4
JAMMU AND KASHMIR,RAJOURI,10,38.8
JAMMU AND KASHMIR,BANDIPORE,10,38
JAMMU AND KASHMIR,GANDERWAL,10,31.7
JAMMU AND KASHMIR,KULGAM/(ANT),10,38.1
JAMMU AND KASHMIR,SHOPAN,10,31.9
JAMMU AND KASHMIR,SAMBA,10,31.5
JAMMU AND KASHMIR,KISTWAR,10,40.9
JAMMU AND KASHMIR,REASI,10,42.2
JAMMU AND KASHMIR,RAMBAN(DDA),10,42.1
RAJASTHAN,BARMER,10,4.1
RAJASTHAN,BIKANER,10,4.4
RAJASTHAN,CHURU,10,9.9
RAJASTHAN,SRI GANGANAGA,10,3.1
RAJASTHAN,JAISALMER,10,3.1
RAJASTHAN,JALORE,10,9.2
RAJASTHAN,JODHPUR,10,4.9
RAJASTHAN,NAGAUR,10,7.9
RAJASTHAN,PALI,10,11.9
RAJASTHAN,HANUMANGARH,10,3.4
RAJASTHAN,AJMER,10,9.7
RAJASTHAN,ALWAR,10,20
RAJASTHAN,BANSWARA,10,24.4
RAJASTHAN,BHARATPUR,10,17.7
RAJASTHAN,BHILWARA,10,11.7
RAJASTHAN,BUNDI,10,16.7
RAJASTHAN,CHITTORGARH,10,18.1
RAJASTHAN,DUNGARPUR,10,14.8
RAJASTHAN,JAIPUR,10,11.8
RAJASTHAN,JHALAWAR,10,27
RAJASTHAN,JHUNJHUNU,10,13.3
RAJASTHAN,KOTA,10,24.9
RAJASTHAN,SAWAI MADHOPUR,10,19.4
RAJASTHAN,SIKAR,10,10.7
RAJASTHAN,SIROHI,10,12.9
RAJASTHAN,TONK,10,13.9
RAJASTHAN,UDAIPUR,10,15.2
RAJASTHAN,DHOLPUR,10,26.3
RAJASTHAN,BARAN,10,25.2
RAJASTHAN,DAUSA,10,17.1
RAJASTHAN,RAJSAMAND,10,13.7
RAJASTHAN,KARAULI,10,17
RAJASTHAN,PRATAPGARH(CHT,10,32.8
MADHYA PRADESH,BETUL,10,49.4
MADHYA PRADESH,VIDISHA,10,24
MADHYA PRADESH,BHIND,10,39.5
MADHYA PRADESH,DATIA,10,39.8
MADHYA PRADESH,DEWAS,10,34.4
MADHYA PRADESH,DHAR,10,34.8
MADHYA PRADESH,GUNA,10,28.6
MADHYA PRADESH,GWALIOR,10,41.5
MADHYA PRADESH,HOSHANGABAD,10,37.4
MADHYA PRADESH,INDORE,10,38.3
MADHYA PRADESH,JHABUA,10,39
MADHYA PRADESH,MANDSAUR,10,35.8
MADHYA PRADESH,MORENA,10,25.8
MADHYA PRADESH,KHANDWA,10,35.4
MADHYA PRADESH,KHARGONE,10,31.5
MADHYA PRADESH,RAISEN,10,32.9
MADHYA PRADESH,RAJGARH,10,27
MADHYA PRADESH,RATLAM,10,41.1
MADHYA PRADESH,SEHORE,10,33.5
MADHYA PRADESH,SHAJAPUR,10,29.2
MADHYA PRADESH,SHIVPURI,10,31.8
MADHYA PRADESH,UJJAIN,10,35
MADHYA PRADESH,BHOPAL,10,33.8
MADHYA PRADESH,HARDA,10,37
MADHYA PRADESH,NEEMUCH,10,31.2
MADHYA PRADESH,SHEOPUR,10,27.7
MADHYA PRADESH,BARWANI,10,35.5
MADHYA PRADESH,ASHOKNAGAR(GNA,10,25.1
MADHYA PRADESH,BURHANPUR,10,45.7
MADHYA PRADESH,ALIRAJPUR(JBA),10,30.8
MADHYA PRADESH,BALAGHAT,10,56.4
MADHYA PRADESH,CHHATARPUR,10,34.2
MADHYA PRADESH,CHHINDWARA,10,43.5
MADHYA PRADESH,JABALPUR,10,32.9
MADHYA PRADESH,MANDLA,10,40.4
MADHYA PRADESH,NARSINGHPUR,10,30
MADHYA PRADESH,PANNA,10,31.4
MADHYA PRADESH,REWA,10,31.4
MADHYA PRADESH,SAGAR,10,33.3
MADHYA PRADESH,SATNA,10,32.1
MADHYA PRADESH,SEONI,10,44.4
MADHYA PRADESH,SHAHDOL,10,31.5
MADHYA PRADESH,SIDHI,10,35.5
MADHYA PRADESH,TIKAMGARH,10,29.4
MADHYA PRADESH,KATNI,10,30.9
MADHYA PRADESH,DINDORI,10,37.2
MADHYA PRADESH,UMARIA,10,38.7
MADHYA PRADESH,DAMOH,10,32.6
MADHYA PRADESH,ANUPPUR(SHAHD,10,47
MADHYA PRADESH,SINGRAULI,10,38.2
GUJARAT,AHMEDABAD,10,19.1
GUJARAT,BANASKANTHA,10,16.7
GUJARAT,BARODA,10,25.9
GUJARAT,BHARUCH,10,22.9
GUJARAT,VALSAD,10,48
GUJARAT,DANGS,10,66
GUJARAT,KHEDA,10,18
GUJARAT,MEHSANA,10,18.4
GUJARAT,PANCHMAHALS,10,25.2
GUJARAT,SABARKANTHA,10,18.5
GUJARAT,SURAT,10,31.7
GUJARAT,GANDHINAGAR,10,18.5
GUJARAT,NARMADA(BRC),10,26.4
GUJARAT,NAVSARI(VSD),10,42.1
GUJARAT,ANAND(KHR),10,19.2
GUJARAT,PATAN(MHSN),10,10.2
GUJARAT,DAHOD(PNML),10,27.8
GUJARAT,TAPI(SRT),10,28
GUJARAT,AMRELI,10,25.4
GUJARAT,BHAVNAGAR,10,22.2
GUJARAT,JAMNAGAR,10,16.8
GUJARAT,JUNAGADH,10,27.6
GUJARAT,KUTCH,10,12.5
GUJARAT,RAJKOT,10,22.9
GUJARAT,SURENDRANAGAR,10,17.5
GUJARAT,PORBANDAR,10,25.2
DADAR NAGAR HAVELI,DNH,10,38.6
DAMAN AND DUI,DAMAN,10,38.6
DAMAN AND DUI,DIU,10,32.5
MAHARASHTRA,MUMBAI CITY,10,77.1
MAHARASHTRA,RAIGAD,10,114.6
MAHARASHTRA,RATNAGIRI,10,143.1
MAHARASHTRA,THANE,10,84.5
MAHARASHTRA,SINDHUDURG,10,142.9
MAHARASHTRA,MUMBAI SUB,10,77.1
GOA,NORTH GOA,10,165.7
GOA,SOUTH GOA,10,145.7
MAHARASHTRA,AHMEDNAGAR,10,73.8
MAHARASHTRA,DHULE,10,43.5
MAHARASHTRA,JALGAON,10,46.1
MAHARASHTRA,KOLHAPUR,10,125
MAHARASHTRA,NASHIK,10,68
MAHARASHTRA,PUNE,10,87.1
MAHARASHTRA,SANGLI,10,108.3
MAHARASHTRA,SATARA,10,95.6
MAHARASHTRA,SOLAPUR,10,94.5
MAHARASHTRA,NANDURBAR,10,37.2
MAHARASHTRA,AURANGABAD,10,59.2
MAHARASHTRA,BEED,10,71.3
MAHARASHTRA,NANDED,10,79.9
MAHARASHTRA,OSMANABAD,10,85.3
MAHARASHTRA,PARBHANI,10,74.4
MAHARASHTRA,LATUR,10,81
MAHARASHTRA,JALNA,10,61.2
MAHARASHTRA,HINGOLI,10,66.2
MAHARASHTRA,AKOLA,10,52.8
MAHARASHTRA,AMRAVATI,10,53
MAHARASHTRA,BHANDARA,10,61.8
MAHARASHTRA,BULDHANA,10,52.7
MAHARASHTRA,CHANDRAPUR,10,65.1
MAHARASHTRA,NAGPUR,10,56.9
MAHARASHTRA,YAVATMAL,10,61.9
MAHARASHTRA,WARDHA,10,57.9
MAHARASHTRA,GADCHIROLI,10,68.8
MAHARASHTRA,WASHIM,10,61
MAHARASHTRA,GONDIA,10,58.9
CHATISGARH,BASTAR,10,81.4
CHATISGARH,BILASPUR,10,54.8
CHATISGARH,DURG,10,56.5
CHATISGARH,RAIGARH,10,49.5
CHATISGARH,RAIPUR,10,52.6
CHATISGARH,SURGUJA,10,50.7
CHATISGARH,RAJNANDGAON,10,60.9
CHATISGARH,DANTEWADA,10,93.2
CHATISGARH,KANKER (NORH,10,73.7
CHATISGARH,JANJGIR-CHAMP,10,44.1
CHATISGARH,KORBA,10,47.1
CHATISGARH,JASHPUR,10,75.5
CHATISGARH,DHAMTARI,10,57.8
CHATISGARH,MAHASAMUND,10,49.8
CHATISGARH,KORIYA,10,29.2
CHATISGARH,KOWARDHA (KAB,10,58.9
CHATISGARH,NARAYANPUR,10,84.7
CHATISGARH,BIJAPUR,10,92.8
ANDHRA PRADESH,EAST GODAVARI,10,199
ANDHRA PRADESH,WEST GODAVARI,10,197.8
ANDHRA PRADESH,GUNTUR,10,143.9
ANDHRA PRADESH,KRISHNA,10,164.2
ANDHRA PRADESH,NELLORE,10,248.2
ANDHRA PRADESH,PRAKASAM,10,181.9
ANDHRA PRADESH,SRIKAKULAM,10,211.4
ANDHRA PRADESH,VISAKHAPATNAM,10,204.3
ANDHRA PRADESH,VIZIANAGARAM,10,188.1
ANDHRA PRADESH,ADILABAD,10,83
ANDHRA PRADESH,HYDERABAD,10,95.6
ANDHRA PRADESH,KARIMNAGAR,10,85.9
ANDHRA PRADESH,KHAMMAM,10,106.9
ANDHRA PRADESH,MAHABUBNAGAR,10,85.4
ANDHRA PRADESH,MEDAK,10,86.6
ANDHRA PRADESH,NALGONDA,10,105.8
ANDHRA PRADESH,NIZAMABAD,10,91.3
ANDHRA PRADESH,WARANGAL,10,88.9
ANDHRA PRADESH,RANGAREDDY,10,94.5
ANDHRA PRADESH,ANANTAPUR,10,115
ANDHRA PRADESH,CHITTOOR,10,167.2
ANDHRA PRADESH,KUDDAPAH,10,137.3
ANDHRA PRADESH,KURNOOL,10,105.6
TAMIL NADU,VELLORE,10,163.2
TAMIL NADU,COIMBATORE,10,151.9
TAMIL NADU,DHARMAPURI,10,180.5
TAMIL NADU,KANYAKUMARI,10,226.3
TAMIL NADU,CHENNAI,10,266.5
TAMIL NADU,MADURAI,10,206.2
TAMIL NADU,NILGIRIS,10,217.9
TAMIL NADU,RAMANATHAPURA,10,182.4
TAMIL NADU,SALEM,10,190.9
TAMIL NADU,THANJAVUR,10,183.8
TAMIL NADU,TIRUCHIRAPPAL,10,173.2
TAMIL NADU,TIRUNELVELI,10,157.5
TAMIL NADU,ERODE,10,158.9
TAMIL NADU,PUDUKKOTTAI,10,158
TAMIL NADU,DINDIGUL,10,188.1
TAMIL NADU,VIRUDHUNAGAR,10,180.7
TAMIL NADU,SIVAGANGA,10,187.1
TAMIL NADU,THOOTHUKUDI,10,151.3
TAMIL NADU,TIRUVANNAMALA,10,194.2
TAMIL NADU,NAGAPATTINAM,10,241.2
TAMIL NADU,VILUPPURAM,10,186.5
TAMIL NADU,CUDDALORE,10,220.2
TAMIL NADU,KANCHIPURAM,10,225.8
TAMIL NADU,TIRUVALLUR,10,211
TAMIL NADU,THENI,10,167.7
TAMIL NADU,NAMAKKAL,10,156.8
TAMIL NADU,KARUR,10,144.6
TAMIL NADU,PERAMBALUR,10,191
TAMIL NADU,TIRUVARUR,10,200.3
TAMIL NADU,KRISHNAGIRI,10,176.9
TAMIL NADU,ARIYALUR,10,193.4
TAMIL NADU,TIRUPUR,10,147.7
PONDICHERRY,PONDICHERRY,10,270.7
PONDICHERRY,KARAIKAL,10,275.7
PONDICHERRY,MAHE,10,270.7
PONDICHERRY,YANAM,10,270.7
KARNATAKA,UTTAR KANNADA,10,155.1
KARNATAKA,DAKSHIN KANDA,10,236.9
KARNATAKA,UDUPI,10,223.8
KARNATAKA,BELGAM,10,116.6
KARNATAKA,BIDAR,10,93.5
KARNATAKA,BIJAPUR,10,111.7
KARNATAKA,DHARWAD,10,120.4
KARNATAKA,GULBARGA,10,105.3
KARNATAKA,YADGIR,10,123.4
KARNATAKA,RAICHUR,10,110.5
KARNATAKA,BAGALKOTE,10,112.8
KARNATAKA,GADAG,10,121.1
KARNATAKA,HAVERI,10,119
KARNATAKA,KOPPAL,10,108.1
KARNATAKA,BANGALORE RUR,10,171.8
KARNATAKA,BELLARY,10,116.3
KARNATAKA,CHIKMAGALUR,10,167.4
KARNATAKA,CHITRADURGA,10,116.4
KARNATAKA,KODAGU,10,201.7
KARNATAKA,HASSAN,10,156
KARNATAKA,KOLAR,10,148.2
KARNATAKA,MANDYA,10,153.1
KARNATAKA,MYSORE,10,152.4
KARNATAKA,SHIMOGA,10,137.5
KARNATAKA,TUMKUR,10,148.9
KARNATAKA,BANGALORE URB,10,159.7
KARNATAKA,CHAMARAJANAGA,10,157.8
KARNATAKA,DAVANGERE,10,124.4
